instrument,strike,expiration,option_type,underlying_price,mark_price,mark_iv,bid,ask,oi,volume,greeks,timestamp
BTC-26DEC25-80000-P,80000.0,1766736000000,put,111857.41,0.0066,56.29,0.0065,0.007,2819.9,21.3,"{'delta': -0.05991, 'gamma': 0.0, 'vega': 55.06568, 'theta': -24.80341, 'rho': -12.73427}",2025-10-24T23:17:28.958918
BTC-26DEC25-85000-C,85000.0,1766736000000,call,111858.11,0.2503,53.86,0.2495,0.251,405.8,21.9,"{'delta': 0.91045, 'gamma': 1e-05, 'vega': 74.88237, 'theta': -32.27243, 'rho': 126.42525}",2025-10-24T23:17:29.249538
BTC-26DEC25-85000-P,85000.0,1766736000000,put,111858.11,0.0102,53.86,0.01,0.0105,6853.9,286.4,"{'delta': -0.08955, 'gamma': 1e-05, 'vega': 74.88237, 'theta': -32.27243, 'rho': -19.09521}",2025-10-24T23:17:29.540058
BTC-26DEC25-90000-C,90000.0,1766736000000,call,111857.41,0.2103,51.06,0.2095,0.211,942.4,0.0,"{'delta': 0.87175, 'gamma': 1e-05, 'vega': 96.99337, 'theta': -39.62882, 'rho': 126.67052}",2025-10-24T23:17:29.833966
BTC-26DEC25-90000-P,90000.0,1766736000000,put,111858.1,0.0149,51.06,0.0145,0.015,4614.2,74.6,"{'delta': -0.12825, 'gamma': 1e-05, 'vega': 96.99123, 'theta': -39.62813, 'rho': -27.409}",2025-10-24T23:17:30.115319
BTC-26DEC25-95000-C,95000.0,1766736000000,call,111858.1,0.1725,48.69,0.1715,0.1735,1108.6,1.0,"{'delta': 0.819, 'gamma': 1e-05, 'vega': 121.86933, 'theta': -47.48077, 'rho': 123.79804}",2025-10-24T23:17:30.411381
BTC-26DEC25-95000-P,95000.0,1766736000000,put,111857.41,0.0218,48.69,0.0215,0.022,3746.9,14.6,"{'delta': -0.18101, 'gamma': 1e-05, 'vega': 121.87198, 'theta': -47.4818, 'rho': -38.84401}",2025-10-24T23:17:30.696509
BTC-26DEC25-96000-C,96000.0,1766736000000,call,111858.52,0.1653,48.23,0.1645,0.166,25.0,0.0,"{'delta': 0.80672, 'gamma': 1e-05, 'vega': 126.91918, 'theta': -48.98181, 'rho': 122.83599}",2025-10-24T23:17:30.983805
BTC-26DEC25-96000-P,96000.0,1766736000000,put,111858.52,0.0235,48.23,0.023,0.024,93.2,10.5,"{'delta': -0.19328, 'gamma': 1e-05, 'vega': 126.91918, 'theta': -48.98181, 'rho': -41.51652}",2025-10-24T23:17:31.279283
BTC-26DEC25-98000-C,98000.0,1766736000000,call,111858.37,0.1513,47.51,0.1505,0.152,4.0,4.0,"{'delta': 0.7797, 'gamma': 1e-05, 'vega': 137.14919, 'theta': -52.13378, 'rho': 120.33275}",2025-10-24T23:17:31.572246
BTC-26DEC25-98000-P,98000.0,1766736000000,put,111858.52,0.0274,47.51,0.027,0.0275,1207.5,0.6,"{'delta': -0.2203, 'gamma': 1e-05, 'vega': 137.14865, 'theta': -52.13357, 'rho': -47.44339}",2025-10-24T23:17:31.857059
BTC-26DEC25-100000-C,100000.0,1766736000000,call,111858.52,0.1379,46.82,0.137,0.1385,1988.8,0.0,"{'delta': 0.75028, 'gamma': 1e-05, 'vega': 146.99022, 'theta': -55.06447, 'rho': 117.26738}",2025-10-24T23:17:32.149140
BTC-26DEC25-100000-P,100000.0,1766736000000,put,111858.52,0.0319,46.82,0.0315,0.032,2786.0,267.4,"{'delta': -0.24972, 'gamma': 1e-05, 'vega': 146.99022, 'theta': -55.06447, 'rho': -53.93316}",2025-10-24T23:17:32.443545
BTC-26DEC25-102000-C,102000.0,1766736000000,call,111858.52,0.125,46.13,0.124,0.126,104.9,0.0,"{'delta': 0.71863, 'gamma': 2e-05, 'vega': 156.16654, 'theta': -57.64607, 'rho': 113.67327}",2025-10-24T23:17:32.740871
BTC-26DEC25-102000-P,102000.0,1766736000000,put,111859.68,0.0369,46.13,0.0365,0.0375,303.3,118.6,"{'delta': -0.28135, 'gamma': 2e-05, 'vega': 156.16237, 'theta': -57.64548, 'rho': -60.94708}",2025-10-24T23:17:33.035841
BTC-26DEC25-104000-C,104000.0,1766736000000,call,111859.68,0.1129,45.57,0.112,0.1135,54.0,1.1,"{'delta': 0.68462, 'gamma': 2e-05, 'vega': 164.50025, 'theta': -59.98456, 'rho': 109.47965}",2025-10-24T23:17:33.319745
BTC-26DEC25-104000-P,104000.0,1766736000000,put,111859.68,0.0427,45.57,0.042,0.043,234.0,20.4,"{'delta': -0.31538, 'gamma': 2e-05, 'vega': 164.50025, 'theta': -59.98456, 'rho': -68.56692}",2025-10-24T23:17:33.604218
BTC-26DEC25-105000-C,105000.0,1766736000000,call,111859.89,0.1071,45.32,0.1065,0.1075,1592.3,360.2,"{'delta': 0.66686, 'gamma': 2e-05, 'vega': 168.24723, 'theta': -61.01065, 'rho': 107.18782}",2025-10-24T23:17:33.889934
BTC-26DEC25-105000-P,105000.0,1766736000000,put,111859.89,0.0458,45.32,0.0455,0.046,3097.6,576.4,"{'delta': -0.33314, 'gamma': 2e-05, 'vega': 168.24723, 'theta': -61.01065, 'rho': -72.57074}",2025-10-24T23:17:34.174757
BTC-26DEC25-106000-C,106000.0,1766736000000,call,111859.95,0.1016,45.1,0.101,0.102,120.6,37.6,"{'delta': 0.64865, 'gamma': 2e-05, 'vega': 171.67343, 'theta': -61.94882, 'rho': 104.76859}",2025-10-24T23:17:34.465926
BTC-26DEC25-106000-P,106000.0,1766736000000,put,111859.95,0.0492,45.1,0.0485,0.0495,771.9,134.9,"{'delta': -0.35135, 'gamma': 2e-05, 'vega': 171.67343, 'theta': -61.94882, 'rho': -76.70196}",2025-10-24T23:17:34.751923
BTC-26DEC25-108000-C,108000.0,1766736000000,call,111860.16,0.0909,44.64,0.09,0.0915,487.2,191.2,"{'delta': 0.61121, 'gamma': 2e-05, 'vega': 177.42227, 'theta': -63.3758, 'rho': 99.64773}",2025-10-24T23:17:35.060086
BTC-26DEC25-108000-P,108000.0,1766736000000,put,111860.03,0.0564,44.64,0.056,0.0565,551.7,105.4,"{'delta': -0.38879, 'gamma': 2e-05, 'vega': 177.42238, 'theta': -63.37584, 'rho': -85.24725}",2025-10-24T23:17:35.344436
BTC-26DEC25-110000-C,110000.0,1766736000000,call,111860.16,0.0809,44.25,0.0805,0.0815,2013.3,136.1,"{'delta': 0.57265, 'gamma': 2e-05, 'vega': 181.57368, 'theta': -64.28735, 'rho': 94.1632}",2025-10-24T23:17:35.633442
BTC-26DEC25-110000-P,110000.0,1766736000000,put,111860.23,0.0643,44.25,0.064,0.0645,2756.2,58.2,"{'delta': -0.42734, 'gamma': 2e-05, 'vega': 181.57368, 'theta': -64.28763, 'rho': -94.1551}",2025-10-24T23:17:35.924636
BTC-26DEC25-112000-C,112000.0,1766736000000,call,111860.27,0.0719,43.97,0.0715,0.0725,1386.5,366.2,"{'delta': 0.53351, 'gamma': 2e-05, 'vega': 183.99259, 'theta': -64.72983, 'rho': 88.40037}",2025-10-24T23:17:36.284702
BTC-26DEC25-112000-P,112000.0,1766736000000,put,111860.27,0.0731,43.97,0.0725,0.0735,466.3,10.5,"{'delta': -0.46649, 'gamma': 2e-05, 'vega': 183.99259, 'theta': -64.72983, 'rho': -103.3421}",2025-10-24T23:17:36.568112
BTC-26DEC25-114000-C,114000.0,1766736000000,call,111860.27,0.0636,43.74,0.063,0.064,1109.8,652.0,"{'delta': 0.49433, 'gamma': 2e-05, 'vega': 184.62572, 'theta': -64.61494, 'rho': 82.48189}",2025-10-24T23:17:36.870121
BTC-26DEC25-114000-P,114000.0,1766736000000,put,111860.03,0.0828,43.74,0.082,0.083,399.6,32.6,"{'delta': -0.50568, 'gamma': 2e-05, 'vega': 184.62529, 'theta': -64.61458, 'rho': -112.68546}",2025-10-24T23:17:37.155457
BTC-26DEC25-115000-C,115000.0,1766736000000,call,111860.47,0.0597,43.63,0.059,0.06,3008.4,481.4,"{'delta': 0.47485, 'gamma': 2e-05, 'vega': 184.27767, 'theta': -64.32912, 'rho': 79.49394}",2025-10-24T23:17:37.437003
BTC-26DEC25-115000-P,115000.0,1766736000000,put,111860.47,0.0878,43.63,0.087,0.088,1334.3,9.3,"{'delta': -0.52515, 'gamma': 2e-05, 'vega': 184.27767, 'theta': -64.32912, 'rho': -117.38449}",2025-10-24T23:17:37.727685
BTC-26DEC25-116000-C,116000.0,1766736000000,call,111859.35,0.0561,43.55,0.0555,0.0565,871.6,6.8,"{'delta': 0.45555, 'gamma': 2e-05, 'vega': 183.49552, 'theta': -63.93544, 'rho': 76.49902}",2025-10-24T23:17:38.019408
BTC-26DEC25-116000-P,116000.0,1766736000000,put,111859.35,0.0931,43.55,0.0925,0.0935,128.1,9.8,"{'delta': -0.54445, 'gamma': 2e-05, 'vega': 183.49552, 'theta': -63.93544, 'rho': -122.09139}",2025-10-24T23:17:38.307243
BTC-26DEC25-118000-C,118000.0,1766736000000,call,111859.99,0.0493,43.39,0.049,0.0495,771.0,27.3,"{'delta': 0.41767, 'gamma': 2e-05, 'vega': 180.69792, 'theta': -62.73998, 'rho': 70.54955}",2025-10-24T23:17:38.597595
BTC-26DEC25-118000-P,118000.0,1766736000000,put,111859.35,0.1042,43.39,0.1035,0.1045,283.5,5.9,"{'delta': -0.58234, 'gamma': 2e-05, 'vega': 180.69569, 'theta': -62.7392, 'rho': -131.46721}",2025-10-24T23:17:38.891919
BTC-26DEC25-120000-C,120000.0,1766736000000,call,111859.33,0.0433,43.39,0.0425,0.0435,7280.6,444.2,"{'delta': 0.38152, 'gamma': 2e-05, 'vega': 176.43891, 'theta': -61.26256, 'rho': 64.76345}",2025-10-24T23:17:39.179788
BTC-26DEC25-120000-P,120000.0,1766736000000,put,111859.33,0.1161,43.39,0.115,0.1165,1074.1,0.2,"{'delta': -0.61848, 'gamma': 2e-05, 'vega': 176.43891, 'theta': -61.26256, 'rho': -140.67491}",2025-10-24T23:17:39.486405
BTC-26DEC25-122000-C,122000.0,1766736000000,call,111855.15,0.038,43.39,0.0375,0.038,156.6,44.2,"{'delta': 0.34688, 'gamma': 2e-05, 'vega': 170.86363, 'theta': -59.32778, 'rho': 59.15415}",2025-10-24T23:17:39.776132
BTC-26DEC25-122000-P,122000.0,1766736000000,put,111854.88,0.1287,43.39,0.1275,0.1295,69.5,26.1,"{'delta': -0.65312, 'gamma': 2e-05, 'vega': 170.8621, 'theta': -59.32691, 'rho': -149.70928}",2025-10-24T23:17:40.070937
BTC-26DEC25-124000-C,124000.0,1766736000000,call,111854.88,0.0332,43.4,0.0325,0.0335,324.8,3.6,"{'delta': 0.31411, 'gamma': 2e-05, 'vega': 164.20831, 'theta': -57.02388, 'rho': 53.7941}",2025-10-24T23:17:40.362553
BTC-26DEC25-124000-P,124000.0,1766736000000,put,111851.46,0.1418,43.4,0.141,0.143,93.6,5.8,"{'delta': -0.68596, 'gamma': 2e-05, 'vega': 164.18975, 'theta': -57.01743, 'rho': -158.50377}",2025-10-24T23:17:40.647605
BTC-26DEC25-125000-C,125000.0,1766736000000,call,111851.41,0.031,43.41,0.0305,0.031,4303.3,52.0,"{'delta': 0.29839, 'gamma': 2e-05, 'vega': 160.51818, 'theta': -55.75053, 'rho': 51.204}",2025-10-24T23:17:40.933471
BTC-26DEC25-125000-P,125000.0,1766736000000,put,111851.61,0.1485,43.41,0.1475,0.149,694.8,0.5,"{'delta': -0.70161, 'gamma': 2e-05, 'vega': 160.51932, 'theta': -55.75092, 'rho': -162.79363}",2025-10-24T23:17:41.233003
BTC-26DEC25-126000-C,126000.0,1766736000000,call,111851.61,0.0289,43.41,0.0285,0.029,293.1,1.6,"{'delta': 0.2832, 'gamma': 2e-05, 'vega': 156.64582, 'theta': -54.40926, 'rho': 48.69367}",2025-10-24T23:17:41.522787
BTC-26DEC25-126000-P,126000.0,1766736000000,put,111851.61,0.1554,43.41,0.154,0.1565,43.9,0.0,"{'delta': -0.7168, 'gamma': 2e-05, 'vega': 156.64582, 'theta': -54.40926, 'rho': -167.0166}",2025-10-24T23:17:41.804240
BTC-26DEC25-128000-C,128000.0,1766736000000,call,111851.57,0.0252,43.48,0.0245,0.0255,290.5,17.9,"{'delta': 0.25471, 'gamma': 2e-05, 'vega': 148.51982, 'theta': -51.6658, 'rho': 43.94884}",2025-10-24T23:17:42.089332
BTC-26DEC25-128000-P,128000.0,1766736000000,put,111851.57,0.1696,43.48,0.168,0.171,34.2,0.0,"{'delta': -0.74529, 'gamma': 2e-05, 'vega': 148.51982, 'theta': -51.6658, 'rho': -175.18541}",2025-10-24T23:17:42.396001
BTC-26DEC25-130000-C,130000.0,1766736000000,call,111851.57,0.0221,43.68,0.0215,0.0225,5230.6,187.6,"{'delta': 0.22916, 'gamma': 1e-05, 'vega': 140.2403, 'theta': -49.01449, 'rho': 39.65428}",2025-10-24T23:17:42.688878
BTC-26DEC25-130000-P,130000.0,1766736000000,put,111850.93,0.1843,43.68,0.1825,0.1855,387.4,5.0,"{'delta': -0.77085, 'gamma': 1e-05, 'vega': 140.23594, 'theta': -49.01283, 'rho': -182.90589}",2025-10-24T23:17:42.972950
BTC-26DEC25-132000-C,132000.0,1766736000000,call,111851.36,0.0192,43.76,0.0185,0.0195,407.0,20.7,"{'delta': 0.20488, 'gamma': 1e-05, 'vega': 131.44592, 'theta': -46.02205, 'rho': 35.56024}",2025-10-24T23:17:43.260889
BTC-26DEC25-132000-P,132000.0,1766736000000,put,111850.93,0.1993,43.76,0.1975,0.201,5.7,0.0,"{'delta': -0.79513, 'gamma': 1e-05, 'vega': 131.44311, 'theta': -46.02107, 'rho': -190.4231}",2025-10-24T23:17:43.548972
BTC-26DEC25-134000-C,134000.0,1766736000000,call,111850.93,0.0168,43.99,0.0165,0.017,209.8,2.8,"{'delta': 0.18364, 'gamma': 1e-05, 'vega': 122.96957, 'theta': -43.28648, 'rho': 31.95014}",2025-10-24T23:17:43.833145
BTC-26DEC25-134000-P,134000.0,1766736000000,put,111845.75,0.2148,43.99,0.213,0.2165,2.0,0.0,"{'delta': -0.81642, 'gamma': 1e-05, 'vega': 122.93546, 'theta': -43.2744, 'rho': -197.46905}",2025-10-24T23:17:44.118275
BTC-26DEC25-135000-C,135000.0,1766736000000,call,111845.75,0.0157,44.08,0.015,0.016,3495.8,4.1,"{'delta': 0.17348, 'gamma': 1e-05, 'vega': 118.63246, 'theta': -41.84032, 'rho': 30.21754}",2025-10-24T23:17:44.412879
BTC-26DEC25-135000-P,135000.0,1766736000000,put,111850.87,0.2226,44.08,0.221,0.224,115.5,0.0,"{'delta': -0.82646, 'gamma': 1e-05, 'vega': 118.66589, 'theta': -41.85212, 'rho': -200.88829}",2025-10-24T23:17:44.700247
BTC-26DEC25-136000-C,136000.0,1766736000000,call,111850.87,0.0147,44.19,0.0145,0.015,209.4,0.1,"{'delta': 0.16408, 'gamma': 1e-05, 'vega': 114.46632, 'theta': -40.47174, 'rho': 28.61294}",2025-10-24T23:17:44.984499
BTC-26DEC25-136000-P,136000.0,1766736000000,put,111845.75,0.2306,44.19,0.229,0.232,13.3,0.0,"{'delta': -0.83598, 'gamma': 1e-05, 'vega': 114.43306, 'theta': -40.45998, 'rho': -204.22905}",2025-10-24T23:17:45.269740
BTC-26DEC25-138000-C,138000.0,1766736000000,call,111845.19,0.0131,44.7,0.0125,0.013,307.9,0.3,"{'delta': 0.14833, 'gamma': 1e-05, 'vega': 107.09327, 'theta': -38.30607, 'rho': 25.89582}",2025-10-24T23:17:45.568142
BTC-26DEC25-138000-P,138000.0,1766736000000,put,111850.87,0.2469,44.7,0.245,0.2485,0.3,0.0,"{'delta': -0.85161, 'gamma': 1e-05, 'vega': 107.1294, 'theta': -38.31899, 'rho': -210.34612}",2025-10-24T23:17:45.849543
BTC-26DEC25-140000-C,140000.0,1766736000000,call,111842.09,0.0116,45.07,0.011,0.0115,10152.6,34.4,"{'delta': 0.1333, 'gamma': 1e-05, 'vega': 99.60395, 'theta': -35.92044, 'rho': 23.30798}",2025-10-24T23:17:46.151283
BTC-26DEC25-140000-P,140000.0,1766736000000,put,111842.09,0.2633,45.07,0.2615,0.2645,197.3,0.0,"{'delta': -0.8667, 'gamma': 1e-05, 'vega': 99.60395, 'theta': -35.92044, 'rho': -216.3701}",2025-10-24T23:17:46.435880
BTC-26DEC25-142000-C,142000.0,1766736000000,call,111845.19,0.0101,45.25,0.0095,0.0105,149.1,11.2,"{'delta': 0.11872, 'gamma': 1e-05, 'vega': 91.87546, 'theta': -33.26462, 'rho': 20.79919}",2025-10-24T23:17:46.717726
BTC-26DEC25-142000-P,142000.0,1766736000000,put,111841.24,0.2797,45.25,0.278,0.2815,0.0,0.0,"{'delta': -0.88132, 'gamma': 1e-05, 'vega': 91.85092, 'theta': -33.25556, 'rho': -222.31028}",2025-10-24T23:17:47.009184
BTC-26DEC25-144000-C,144000.0,1766736000000,call,111841.24,0.0091,45.77,0.0085,0.009,172.3,3.1,"{'delta': 0.10751, 'gamma': 1e-05, 'vega': 85.59359, 'theta': -31.34652, 'rho': 18.85075}",2025-10-24T23:17:47.293949
BTC-26DEC25-144000-P,144000.0,1766736000000,put,111841.24,0.2965,45.77,0.2945,0.298,0.0,0.0,"{'delta': -0.89249, 'gamma': 1e-05, 'vega': 85.59359, 'theta': -31.34652, 'rho': -227.67527}",2025-10-24T23:17:47.579142
BTC-26DEC25-145000-C,145000.0,1766736000000,call,111841.24,0.0086,45.98,0.008,0.0085,2899.4,21.2,"{'delta': 0.1021, 'gamma': 1e-05, 'vega': 82.45053, 'theta': -30.33466, 'rho': 17.91109}",2025-10-24T23:17:47.886697
BTC-26DEC25-145000-P,145000.0,1766736000000,put,111841.82,0.305,45.98,0.303,0.3065,0.7,0.0,"{'delta': -0.8979, 'gamma': 1e-05, 'vega': 82.45317, 'theta': -30.3355, 'rho': -230.32617}",2025-10-24T23:17:48.173985
BTC-26DEC25-146000-C,146000.0,1766736000000,call,111841.82,0.0081,46.16,0.0075,0.008,191.0,2.6,"{'delta': 0.09683, 'gamma': 1e-05, 'vega': 79.31825, 'theta': -29.29873, 'rho': 16.99665}",2025-10-24T23:17:48.460865
BTC-26DEC25-146000-P,146000.0,1766736000000,put,111841.82,0.3135,46.16,0.3115,0.315,0.0,0.0,"{'delta': -0.90317, 'gamma': 1e-05, 'vega': 79.31825, 'theta': -29.29873, 'rho': -232.95335}",2025-10-24T23:17:48.741533
BTC-26DEC25-148000-C,148000.0,1766736000000,call,111841.87,0.0073,46.77,0.007,0.0075,137.6,0.5,"{'delta': 0.08836, 'gamma': 1e-05, 'vega': 74.12912, 'theta': -27.74001, 'rho': 15.51809}",2025-10-24T23:17:49.027022
BTC-26DEC25-148000-P,148000.0,1766736000000,put,111841.87,0.3306,46.77,0.3285,0.332,0.0,0.0,"{'delta': -0.91164, 'gamma': 1e-05, 'vega': 74.12912, 'theta': -27.74001, 'rho': -237.85588}",2025-10-24T23:17:49.312093
BTC-26DEC25-150000-C,150000.0,1766736000000,call,111841.82,0.0065,47.15,0.006,0.0065,6599.9,83.4,"{'delta': 0.07971, 'gamma': 1e-05, 'vega': 68.60463, 'theta': -25.88441, 'rho': 14.01096}",2025-10-24T23:17:49.597151
BTC-26DEC25-150000-P,150000.0,1766736000000,put,111841.87,0.3477,47.15,0.3455,0.3495,118.5,0.0,"{'delta': -0.92029, 'gamma': 1e-05, 'vega': 68.60488, 'theta': -25.88451, 'rho': -242.78692}",2025-10-24T23:17:49.891224
BTC-26DEC25-160000-C,160000.0,1766736000000,call,111841.87,0.0041,49.93,0.0041,0.0042,5253.8,286.2,"{'delta': 0.05156, 'gamma': 0.0, 'vega': 48.91216, 'theta': -19.54297, 'rho': 9.07856}",2025-10-24T23:17:50.186341
BTC-26DEC25-160000-P,160000.0,1766736000000,put,111841.69,0.4347,49.93,0.433,0.4365,753.3,0.0,"{'delta': -0.94844, 'gamma': 0.0, 'vega': 48.91146, 'theta': -19.54269, 'rho': -264.83941}",2025-10-24T23:17:50.489669
BTC-26DEC25-170000-C,170000.0,1766736000000,call,111841.69,0.0029,53.0,0.0027,0.003,3162.0,23.0,"{'delta': 0.03594, 'gamma': 0.0, 'vega': 36.54402, 'theta': -15.49676, 'rho': 6.3261}",2025-10-24T23:17:50.777052
BTC-26DEC25-170000-P,170000.0,1766736000000,put,111841.73,0.5229,53.0,0.5205,0.525,23.9,0.0,"{'delta': -0.96406, 'gamma': 0.0, 'vega': 36.54361, 'theta': -15.49653, 'rho': -284.71165}",2025-10-24T23:17:51.065592
BTC-26DEC25-180000-C,180000.0,1766736000000,call,111841.67,0.0023,56.44,0.0021,0.0022,5161.4,15.7,"{'delta': 0.02736, 'gamma': 0.0, 'vega': 29.16747, 'theta': -13.17203, 'rho': 4.80657}",2025-10-24T23:17:51.345544
BTC-26DEC25-180000-P,180000.0,1766736000000,put,111841.73,0.6117,56.44,0.609,0.614,8.2,0.0,"{'delta': -0.97264, 'gamma': 0.0, 'vega': 29.16761, 'theta': -13.1721, 'rho': -303.35093}",2025-10-24T23:17:51.638158
BTC-26DEC25-190000-C,190000.0,1766736000000,call,111841.73,0.0017,59.31,0.0016,0.0017,1944.7,10.8,"{'delta': 0.02084, 'gamma': 0.0, 'vega': 23.19697, 'theta': -11.00865, 'rho': 3.65586}",2025-10-24T23:17:51.931895
BTC-26DEC25-190000-P,190000.0,1766736000000,put,111843.14,0.7006,59.31,0.6975,0.703,4.0,0.0,"{'delta': -0.97916, 'gamma': 0.0, 'vega': 23.19887, 'theta': -11.00947, 'rho': -321.62119}",2025-10-24T23:17:52.224514
BTC-26DEC25-200000-C,200000.0,1766736000000,call,111841.73,0.0015,62.47,0.0014,0.0015,8606.6,9.6,"{'delta': 0.01703, 'gamma': 0.0, 'vega': 19.54053, 'theta': -9.76801, 'rho': 2.9815}",2025-10-24T23:17:52.511863
BTC-26DEC25-200000-P,200000.0,1766736000000,put,111843.14,0.7897,62.47,0.7865,0.792,25.1,0.0,"{'delta': -0.98297, 'gamma': 0.0, 'vega': 19.54279, 'theta': -9.76914, 'rho': -339.41537}",2025-10-24T23:17:52.795761
BTC-26DEC25-210000-C,210000.0,1766736000000,call,111843.24,0.0011,64.41,0.001,0.0011,363.8,0.1,"{'delta': 0.01285, 'gamma': 0.0, 'vega': 15.33313, 'theta': -7.90216, 'rho': 2.2495}",2025-10-24T23:17:53.086777
BTC-26DEC25-210000-P,210000.0,1766736000000,put,111843.24,0.8788,64.41,0.8755,0.8815,0.0,0.0,"{'delta': -0.98715, 'gamma': 0.0, 'vega': 15.33313, 'theta': -7.90216, 'rho': -357.26762}",2025-10-24T23:17:53.390666
BTC-26DEC25-220000-C,220000.0,1766736000000,call,111843.14,0.0009,66.72,0.0008,0.0009,452.1,1.9,"{'delta': 0.01037, 'gamma': 0.0, 'vega': 12.7309, 'theta': -6.79644, 'rho': 1.81405}",2025-10-24T23:17:53.681261
BTC-26DEC25-220000-P,220000.0,1766736000000,put,111843.14,0.968,66.72,0.9645,1.044,0.2,0.0,"{'delta': -0.98963, 'gamma': 0.0, 'vega': 12.7309, 'theta': -6.79644, 'rho': -374.82293}",2025-10-24T23:17:53.970943
BTC-26DEC25-230000-C,230000.0,1766736000000,call,111843.24,0.0008,69.1,0.0007,0.0009,304.3,0.8,"{'delta': 0.00869, 'gamma': 0.0, 'vega': 10.90658, 'theta': -6.03068, 'rho': 1.5178}",2025-10-24T23:17:54.254938
BTC-26DEC25-230000-P,230000.0,1766736000000,put,111843.24,1.0572,69.1,0.9875,1.136,0.5,0.0,"{'delta': -0.99131, 'gamma': 0.0, 'vega': 10.90658, 'theta': -6.03068, 'rho': -392.23905}",2025-10-24T23:17:54.537642
BTC-26DEC25-240000-C,240000.0,1766736000000,call,111843.24,0.0006,70.24,0.0005,0.0007,280.1,0.0,"{'delta': 0.00654, 'gamma': 0.0, 'vega': 8.48751, 'theta': -4.77044, 'rho': 1.143}",2025-10-24T23:17:54.832516
BTC-26DEC25-240000-P,240000.0,1766736000000,put,111843.01,1.1464,70.24,1.0735,1.228,0.2,0.0,"{'delta': -0.99347, 'gamma': 0.0, 'vega': 8.4862, 'theta': -4.76961, 'rho': -409.73391}",2025-10-24T23:17:55.118610
BTC-26DEC25-260000-C,260000.0,1766736000000,call,111843.17,0.0004,74.32,0.0003,0.0005,203.1,0.0,"{'delta': 0.0048, 'gamma': 0.0, 'vega': 6.45793, 'theta': -3.84034, 'rho': 0.83826}",2025-10-24T23:17:55.408451
BTC-26DEC25-260000-P,260000.0,1766736000000,put,111843.01,1.3251,74.32,1.246,1.413,0.0,0.0,"{'delta': -0.9952, 'gamma': 0.0, 'vega': 6.45785, 'theta': -3.84029, 'rho': -444.27819}",2025-10-24T23:17:55.692974
BTC-26DEC25-280000-C,280000.0,1766736000000,call,111843.01,0.0003,77.47,0.0002,0.0004,156.9,0.0,"{'delta': 0.00344, 'gamma': 0.0, 'vega': 4.78878, 'theta': -2.96857, 'rho': 0.59959}",2025-10-24T23:17:55.977727
BTC-26DEC25-280000-P,280000.0,1766736000000,put,111843.01,1.5038,77.47,1.4185,1.597,0.0,0.0,"{'delta': -0.99656, 'gamma': 0.0, 'vega': 4.78878, 'theta': -2.96857, 'rho': -478.75658}",2025-10-24T23:17:56.267209
BTC-26DEC25-300000-C,300000.0,1766736000000,call,111843.01,0.0002,79.78,0.0001,0.0003,270.1,2.0,"{'delta': 0.00237, 'gamma': 0.0, 'vega': 3.42442, 'theta': -2.18608, 'rho': 0.41349}",2025-10-24T23:17:56.554074
BTC-26DEC25-300000-P,300000.0,1766736000000,put,111843.01,1.6825,79.78,1.676,1.689,3.7,0.0,"{'delta': -0.99763, 'gamma': 0.0, 'vega': 3.42442, 'theta': -2.18608, 'rho': -513.1824}",2025-10-24T23:17:56.848370
BTC-26DEC25-320000-C,320000.0,1766736000000,call,111842.9,0.0001,81.63,0.0001,0.0002,174.4,0.0,"{'delta': 0.00162, 'gamma': 0.0, 'vega': 2.42611, 'theta': -1.58469, 'rho': 0.28312}",2025-10-24T23:17:57.133665
BTC-26DEC25-320000-P,320000.0,1766736000000,put,111842.95,1.8613,81.63,1.765,1.967,13.7,0.0,"{'delta': -0.99838, 'gamma': 0.0, 'vega': 2.42612, 'theta': -1.5847, 'rho': -547.5525}",2025-10-24T23:17:57.468242
BTC-26DEC25-340000-C,340000.0,1766736000000,call,111842.9,0.0001,85.74,0.0001,0.0002,232.3,0.0,"{'delta': 0.00156, 'gamma': 0.0, 'vega': 2.33426, 'theta': -1.60152, 'rho': 0.27025}",2025-10-24T23:17:57.748475
BTC-26DEC25-340000-P,340000.0,1766736000000,put,111842.9,2.0401,85.74,1.9375,2.1525,0.0,0.0,"{'delta': -0.99844, 'gamma': 0.0, 'vega': 2.33426, 'theta': -1.60152, 'rho': -581.8051}",2025-10-24T23:17:58.033190
BTC-26DEC25-400000-C,400000.0,1766736000000,call,111842.9,0.0001,92.32,0.0,0.0001,631.8,0.0,"{'delta': 0.00083, 'gamma': 0.0, 'vega': 1.31269, 'theta': -0.96968, 'rho': 0.1438}",2025-10-24T23:17:58.319644
BTC-26DEC25-400000-P,400000.0,1766736000000,put,111842.9,2.5765,92.32,2.456,2.708,0.1,0.0,"{'delta': -0.99917, 'gamma': 0.0, 'vega': 1.31269, 'theta': -0.96968, 'rho': -684.65072}",2025-10-24T23:17:58.614555
BTC-27MAR26-20000-C,20000.0,1774598400000,call,113791.65,0.8243,81.09,0.824,0.825,15.2,0.0,"{'delta': 0.99982, 'gamma': 0.0, 'vega': 0.50403, 'theta': -0.13314, 'rho': 84.0044}",2025-10-24T23:17:58.909665
